1148.2092383	816.1050186	62.7174989
1074.3090163	844.7699227	62.8737497
1067.0092886	791.6742684	62.7987501
1079.8311708	750.8803127	62.8487508
1110.0312740	751.9341521	62.7799987
1154.3596538	719.1772643	62.8737496
1204.1466712	749.2071659	62.8237507
1212.3183416	792.6101984	62.7800002
1200.5185939	846.0910138	62.8612498
1181.1488177	861.3099602	62.8862509
1158.5975813	882.2895274	62.9550005
1105.2144225	864.1891303	62.8237498
1110.4634435	802.3785646	62.7237505
1132.3284706	777.8241731	62.7175006
1158.6383461	772.3678158	62.7174998
1171.4822687	799.9394492	62.7424993
1154.9560463	812.9426024	62.7300010
1141.9136270	822.1832877	62.7300001
