1159.4879736	993.2452568	63.6756160	12.0000000
1166.7942123	1017.2790949	63.6662342	18.0000000
1124.8802395	1017.9709767	63.6506310	20.0000000
1138.3779697	981.4749433	63.6756129	12.0000000
1166.3452828	981.1632571	63.6693648	14.0000000
1096.6712170	994.1259640	63.6631130	16.0000000
1134.6975466	963.7414974	63.6724850	13.0000000
1169.2783713	951.0041249	63.6881139	11.0000000
1197.3939775	999.0593840	63.6599811	17.0000000
1181.3386900	1053.7455893	63.6568635	18.0000000
1125.5153559	1054.2027058	63.6506129	14.0000000
1094.3649849	1060.8501320	63.6724886	13.0000000
1072.4486965	1012.7137832	63.6912361	13.0000000
1071.8477400	964.1910348	63.7381110	16.0000000
1116.9399830	933.5419835	63.7256133	14.0000000
1155.0866116	926.9350797	63.7099853	19.0000000
1190.2594070	950.6728739	63.6943668	12.0000000
1218.4079496	962.5872648	63.6881140	11.0000000
1222.1860485	992.6048884	63.6787360	14.0000000
1219.5110320	1046.9280945	63.7193662	16.0000000
1188.1928458	1065.5542305	63.6724871	16.0000000
1146.6142606	1090.4848498	63.6974864	14.0000000
