1148.2092383	816.1050186	65.6706189	24.0000000
1074.3090163	844.7699227	65.6362410	17.0000000
1067.0092886	791.6742684	65.6143691	24.0000000
1079.8311708	750.8803127	65.5924952	22.0000000
1110.0312740	751.9341521	65.6174889	20.0000000
1154.3596538	719.1772643	65.6018593	19.0000000
1204.1466712	749.2071659	65.6299914	19.0000000
1212.3183416	792.6101984	65.6549961	20.0000000
1200.5185939	846.0910138	65.6893678	18.0000000
1181.1488177	861.3099602	65.7018675	20.0000000
1158.5975813	882.2895274	65.6956170	22.0000000
1105.2144225	864.1891303	65.6706201	24.0000000
1110.4634435	802.3785646	65.6424918	21.0000000
1132.3284706	777.8241731	65.6424900	18.0000000
1158.6383461	772.3678158	65.6487378	19.0000000
1171.4822687	799.9394492	65.6706173	24.0000000
1154.9560463	812.9426024	65.6706202	24.0000000
1141.9136270	822.1832877	65.6706188	24.0000000
