1148.2092383	816.1050186	65.8424997
1074.3090163	844.7699227	65.8112492
1067.0092886	791.6742684	65.7924996
1079.8311708	750.8803127	65.7549996
1110.0312740	751.9341521	65.7924927
1154.3596538	719.1772643	65.7924954
1204.1466712	749.2071659	65.8299984
1212.3183416	792.6101984	65.8550001
1200.5185939	846.0910138	65.8737527
1181.1488177	861.3099602	65.8799999
1158.5975813	882.2895274	65.8674981
1105.2144225	864.1891303	65.8425003
1110.4634435	802.3785646	65.8174993
1132.3284706	777.8241731	65.8174992
1158.6383461	772.3678158	65.8299959
1171.4822687	799.9394492	65.8487467
1154.9560463	812.9426024	65.8487510
1141.9136270	822.1832877	65.8424985
