1148.2092383	816.1050186	62.7900003
1074.3090163	844.7699227	63.0837509
1067.0092886	791.6742684	63.0087504
1079.8311708	750.8803127	63.0212514
1110.0312740	751.9341521	62.8525002
1154.3596538	719.1772643	62.9524994
1204.1466712	749.2071659	63.0399981
1212.3183416	792.6101984	63.0024981
1200.5185939	846.0910138	63.0212497
1181.1488177	861.3099602	63.0274999
1158.5975813	882.2895274	63.1274952
1105.2144225	864.1891303	63.0587475
1110.4634435	802.3785646	62.8337493
1132.3284706	777.8241731	62.7962493
1158.6383461	772.3678158	62.8399992
1171.4822687	799.9394492	62.8337499
1154.9560463	812.9426024	62.8025014
1141.9136270	822.1832877	62.7962503
