1148.2092383	816.1050186	62.8487496
1074.3090163	844.7699227	63.0049970
1067.0092886	791.6742684	62.9237489
1079.8311708	750.8803127	62.9362509
1110.0312740	751.9341521	62.8706247
1154.3596538	719.1772643	62.9643750
1204.1466712	749.2071659	62.9581247
1212.3183416	792.6101984	62.9206257
1200.5185939	846.0910138	62.9987516
1181.1488177	861.3099602	62.9925062
1158.5975813	882.2895274	63.0612584
1105.2144225	864.1891303	62.9425003
1110.4634435	802.3785646	62.8612500
1132.3284706	777.8241731	62.8456249
1158.6383461	772.3678158	62.8487503
1171.4822687	799.9394492	62.8675004
1154.9560463	812.9426024	62.8550005
1141.9136270	822.1832877	62.8487490
