1148.2092383	816.1050186	62.7712504
1074.3090163	844.7699227	62.8524998
1067.0092886	791.6742684	62.7587508
1079.8311708	750.8803127	62.7649998
1110.0312740	751.9341521	62.7650000
1154.3596538	719.1772643	62.8587493
1204.1466712	749.2071659	62.8525001
1212.3183416	792.6101984	62.8962500
1200.5185939	846.0910138	62.9087502
1181.1488177	861.3099602	62.8900000
1158.5975813	882.2895274	62.9212494
1105.2144225	864.1891303	62.8462501
1110.4634435	802.3785646	62.7712501
1132.3284706	777.8241731	62.7899993
1158.6383461	772.3678158	62.8087503
1171.4822687	799.9394492	62.7837497
1154.9560463	812.9426024	62.7775006
1141.9136270	822.1832877	62.7462495
