1148.2092383	816.1050186	62.7299991
1074.3090163	844.7699227	62.8737500
1067.0092886	791.6742684	62.7924992
1079.8311708	750.8803127	62.8487489
1110.0312740	751.9341521	62.7862501
1154.3596538	719.1772643	62.8737496
1204.1466712	749.2071659	62.8237505
1212.3183416	792.6101984	62.7862496
1200.5185939	846.0910138	62.8737505
1181.1488177	861.3099602	62.8925001
1158.5975813	882.2895274	62.9612493
1105.2144225	864.1891303	62.8237499
1110.4634435	802.3785646	62.7300003
1132.3284706	777.8241731	62.7300006
1158.6383461	772.3678158	62.7300001
1171.4822687	799.9394492	62.7549995
1154.9560463	812.9426024	62.7425005
1141.9136270	822.1832877	62.7425009
