1140.0270344	1020.7372275	64.0030284	1.0000000
1122.5311166	1044.3389306	64.0030454	3.0000000
1075.7547071	1035.2915382	63.9779942	1.0000000
1092.4919269	1005.7811234	64.1028822	4.0000000
1087.9209744	958.9931194	64.0778640	1.0000000
1151.3349950	922.9041021	64.0029552	3.0000000
1224.0275570	965.5440214	64.0030328	3.0000000
1194.4370689	995.0259492	64.0030561	3.0000000
1223.6583692	1036.7092075	64.0030704	3.0000000
1156.0466042	1088.8968968	64.0030755	3.0000000
1181.2226459	1045.7850161	64.0279611	1.0000000
1173.2949456	1006.1046801	64.0030064	3.0000000
1133.8610160	983.7924704	64.0530226	1.0000000
