1148.2092383	816.1050186	65.8550002
1074.3090163	844.7699227	65.8237485
1067.0092886	791.6742684	65.8049994
1079.8311708	750.8803127	65.7737511
1110.0312740	751.9341521	65.8049992
1154.3596538	719.1772643	65.8050004
1204.1466712	749.2071659	65.8487465
1212.3183416	792.6101984	65.8737491
1200.5185939	846.0910138	65.8924990
1181.1488177	861.3099602	65.8924987
1158.5975813	882.2895274	65.8799973
1105.2144225	864.1891303	65.8549966
1110.4634435	802.3785646	65.8362485
1132.3284706	777.8241731	65.8362504
1158.6383461	772.3678158	65.8487515
1171.4822687	799.9394492	65.8675002
1154.9560463	812.9426024	65.8674986
1141.9136270	822.1832877	65.8612512
