1148.2092383	816.1050186	65.8799992
1074.3090163	844.7699227	65.8487482
1067.0092886	791.6742684	65.8300004
1079.8311708	750.8803127	65.7987502
1110.0312740	751.9341521	65.8299994
1154.3596538	719.1772643	65.8299987
1204.1466712	749.2071659	65.8737505
1212.3183416	792.6101984	65.8924996
1200.5185939	846.0910138	65.9112506
1181.1488177	861.3099602	65.9112499
1158.5975813	882.2895274	65.9050002
1105.2144225	864.1891303	65.8737505
1110.4634435	802.3785646	65.8549968
1132.3284706	777.8241731	65.8549998
1158.6383461	772.3678158	65.8674995
1171.4822687	799.9394492	65.8862482
1154.9560463	812.9426024	65.8862495
1141.9136270	822.1832877	65.8799986
