1148.2092383	816.1050186	62.5212476
1074.3090163	844.7699227	62.8712497
1067.0092886	791.6742684	62.7712498
1079.8311708	750.8803127	62.7274991
1110.0312740	751.9341521	62.6399993
1154.3596538	719.1772643	62.6712499
1204.1466712	749.2071659	62.7837497
1212.3183416	792.6101984	62.7274994
1200.5185939	846.0910138	62.7962482
1181.1488177	861.3099602	62.7712505
1158.5975813	882.2895274	62.8024997
1105.2144225	864.1891303	62.8212510
1110.4634435	802.3785646	62.5837501
1132.3284706	777.8241731	62.5149998
1158.6383461	772.3678158	62.5649987
1171.4822687	799.9394492	62.5587501
1154.9560463	812.9426024	62.5274998
1141.9136270	822.1832877	62.5274988
