1140.0270344	1020.7372275	62.2342476	18.0000000
1122.5311166	1044.3389306	62.2279963	20.0000000
1075.7547071	1035.2915382	62.2498706	19.0000000
1092.4919269	1005.7811234	62.2217458	22.0000000
1087.9209744	958.9931194	62.2654963	23.0000000
1151.3349950	922.9041021	62.2529962	18.0000000
1224.0275570	965.5440214	62.2748765	17.0000000
1194.4370689	995.0259492	62.2311219	22.0000000
1223.6583692	1036.7092075	62.2373717	14.0000000
1156.0466042	1088.8968968	62.1998695	17.0000000
1181.2226459	1045.7850161	62.2311206	19.0000000
1173.2949456	1006.1046801	62.2342470	21.0000000
1133.8610160	983.7924704	62.2561201	20.0000000
