1148.2092383	816.1050186	65.8550005
1074.3090163	844.7699227	65.8237483
1067.0092886	791.6742684	65.8049976
1079.8311708	750.8803127	65.7674993
1110.0312740	751.9341521	65.8049981
1154.3596538	719.1772643	65.7987496
1204.1466712	749.2071659	65.8424942
1212.3183416	792.6101984	65.8612495
1200.5185939	846.0910138	65.8862495
1181.1488177	861.3099602	65.8862481
1158.5975813	882.2895274	65.8737480
1105.2144225	864.1891303	65.8487506
1110.4634435	802.3785646	65.8299957
1132.3284706	777.8241731	65.8299981
1158.6383461	772.3678158	65.8424995
1171.4822687	799.9394492	65.8612468
1154.9560463	812.9426024	65.8549980
1141.9136270	822.1832877	65.8550021
