1148.2092383	816.1050186	62.8300003
1074.3090163	844.7699227	63.0674946
1067.0092886	791.6742684	62.9862492
1079.8311708	750.8803127	62.9987480
1110.0312740	751.9341521	62.8987499
1154.3596538	719.1772643	63.0299985
1204.1466712	749.2071659	62.9987467
1212.3183416	792.6101984	62.9487500
1200.5185939	846.0910138	63.0237497
1181.1488177	861.3099602	63.0174995
1158.5975813	882.2895274	63.0987496
1105.2144225	864.1891303	62.9862503
1110.4634435	802.3785646	62.8550004
1132.3284706	777.8241731	62.8362494
1158.6383461	772.3678158	62.8362506
1171.4822687	799.9394492	62.8487499
1154.9560463	812.9426024	62.8300003
1141.9136270	822.1832877	62.8300011
