269.2450000	808.9670000	68.5024973	18.0000000
279.2450000	808.9670000	68.4899973	16.0000000
277.9050000	813.9670000	68.4931231	15.0000000
274.2450000	817.6270000	68.4962476	17.0000000
269.2450000	818.9670000	68.4962474	17.0000000
264.2450000	817.6270000	68.4899982	16.0000000
260.5850000	813.9670000	68.4899977	16.0000000
259.2450000	808.9670000	68.4899970	16.0000000
260.5850000	803.9670000	68.4993720	16.0000000
264.2450000	800.3070000	68.4962479	17.0000000
269.2450000	798.9670000	68.4962470	14.0000000
274.2450000	800.3070000	68.5024975	15.0000000
277.9050000	803.9670000	68.4931233	15.0000000
299.2450000	808.9670000	68.5181232	16.0000000
295.2260000	823.9670000	68.5149968	17.0000000
284.2450000	834.9480000	68.5150014	14.0000000
269.2450000	838.9670000	68.5118725	15.0000000
254.2450000	834.9480000	68.5181229	16.0000000
243.2640000	823.9670000	68.5243715	14.0000000
239.2450000	808.9670000	68.5274976	16.0000000
243.2640000	793.9670000	68.5306239	18.0000000
254.2450000	782.9860000	68.5306224	21.0000000
269.2450000	778.9670000	68.5243726	14.0000000
284.2450000	782.9860000	68.5212462	15.0000000
295.2260000	793.9670000	68.5087515	13.0000000
319.2450000	808.9670000	68.5837470	16.0000000
312.5460000	833.9670000	68.5243742	11.0000000
294.2450000	852.2680000	68.5212466	12.0000000
269.2450000	858.9670000	68.5118728	15.0000000
244.2450000	852.2680000	68.5212466	12.0000000
225.9440000	833.9670000	68.5337465	17.0000000
219.2450000	808.9670000	68.5525007	17.0000000
225.9440000	783.9670000	68.5462525	16.0000000
244.2450000	765.6660000	68.5368729	19.0000000
269.2450000	758.9670000	68.5337481	14.0000000
294.2450000	765.6660000	68.5431227	17.0000000
312.5460000	783.9670000	68.5306221	18.0000000
339.2450000	808.9670000	68.4743727	18.0000000
329.8670000	843.9670000	68.4899978	16.0000000
304.2450000	869.5890000	68.4931225	18.0000000
269.2450000	878.9670000	68.4993724	13.0000000
234.2450000	869.5890000	68.5025009	15.0000000
208.6230000	843.9670000	68.5774972	15.0000000
199.2450000	808.9670000	68.4837470	15.0000000
208.6230000	773.9670000	68.5837469	19.0000000
234.2450000	748.3450000	68.5025014	15.0000000
269.2450000	738.9670000	68.5087468	16.0000000
304.2450000	748.3450000	68.4868724	17.0000000
329.8670000	773.9670000	68.5712475	11.0000000
