269.2450000	808.9670000	68.1087524	10.0000000
279.2450000	808.9670000	68.0775033	11.0000000
277.9050000	813.9670000	68.0649977	18.0000000
274.2450000	817.6270000	68.0837521	9.0000000
269.2450000	818.9670000	68.0806220	13.0000000
264.2450000	817.6270000	68.1087525	13.0000000
260.5850000	813.9670000	68.1150010	14.0000000
259.2450000	808.9670000	68.1024958	18.0000000
260.5850000	803.9670000	68.1150001	14.0000000
264.2450000	800.3070000	68.1087497	16.0000000
269.2450000	798.9670000	68.0993704	16.0000000
274.2450000	800.3070000	68.1118705	15.0000000
277.9050000	803.9670000	68.0775024	11.0000000
299.2450000	808.9670000	68.0587614	11.0000000
295.2260000	823.9670000	68.0931214	15.0000000
284.2450000	834.9480000	68.0931220	15.0000000
269.2450000	838.9670000	68.0587501	11.0000000
254.2450000	834.9480000	68.0587518	8.0000000
243.2640000	823.9670000	68.0962447	14.0000000
239.2450000	808.9670000	68.1024942	15.0000000
243.2640000	793.9670000	68.1024942	15.0000000
254.2450000	782.9860000	68.0618679	13.0000000
269.2450000	778.9670000	68.0712535	13.0000000
284.2450000	782.9860000	68.0993739	16.0000000
295.2260000	793.9670000	68.1024951	15.0000000
319.2450000	808.9670000	68.0962456	17.0000000
312.5460000	833.9670000	68.0993735	13.0000000
294.2450000	852.2680000	68.0900029	13.0000000
269.2450000	858.9670000	68.0899961	16.0000000
244.2450000	852.2680000	68.0556240	12.0000000
225.9440000	833.9670000	68.0868725	14.0000000
219.2450000	808.9670000	68.1118723	18.0000000
225.9440000	783.9670000	68.0868719	17.0000000
244.2450000	765.6660000	68.1056209	20.0000000
269.2450000	758.9670000	68.0681197	17.0000000
294.2450000	765.6660000	68.1056197	14.0000000
312.5460000	783.9670000	68.1087523	16.0000000
339.2450000	808.9670000	68.0931265	15.0000000
329.8670000	843.9670000	68.0868708	14.0000000
304.2450000	869.5890000	68.0899955	13.0000000
269.2450000	878.9670000	68.0587489	17.0000000
234.2450000	869.5890000	68.1087533	13.0000000
208.6230000	843.9670000	68.0837534	12.0000000
199.2450000	808.9670000	68.1181190	19.0000000
208.6230000	773.9670000	68.1306219	12.0000000
234.2450000	748.3450000	68.1181205	16.0000000
269.2450000	738.9670000	68.0681246	17.0000000
304.2450000	748.3450000	68.0743717	12.0000000
329.8670000	773.9670000	68.0837511	12.0000000
