70.100000	8.265364
70.105001	8.439793
70.110004	8.672832
70.115003	8.877957
70.120002	9.091644
70.125001	9.306125
70.130002	9.531493
70.135002	9.764311
70.140003	10.002060
70.145003	10.240663
70.150004	10.495537
70.155003	10.758415
70.160003	11.017415
70.165003	11.280743
70.170003	11.424009
70.175003	11.718750
70.180004	12.011092
70.185003	12.318281
70.190003	12.636173
70.195003	12.949052
70.200004	13.281721
70.205003	13.618021
70.210003	13.948023
70.215003	14.313931
70.220004	14.502661
70.225004	14.871469
70.230004	15.240571
70.235002	15.606605
70.240004	15.989853
70.245003	16.362961
70.250004	16.758341
70.255003	17.155909
70.260004	17.405197
70.265002	17.820574
70.270004	18.219500
70.275002	18.649462
70.280003	19.068495
70.285002	19.528473
70.290003	20.005768
70.295002	20.460934
70.300003	20.940981
70.305003	21.443348
70.310003	21.765297
70.315002	22.215437
70.320003	22.636797
70.325004	23.003479
70.330006	23.295633
70.335003	23.528227
70.340005	23.641359
70.345003	23.654579
70.350004	23.579903
70.355003	23.391039
70.360005	23.110521
70.365004	22.796749
70.370004	22.405706
70.375004	21.970852
70.380004	21.539721
70.385004	21.098465
70.390005	20.634367
70.395004	20.167273
70.400005	19.657961
70.405005	19.208126
70.410005	18.928881
70.415003	18.489599
70.420005	18.023411
70.425004	17.609251
70.430005	17.159033
70.435003	16.741179
70.440005	16.513802
70.445004	16.112436
70.450005	15.719624
70.455003	15.325202
70.460004	14.915775
70.465004	14.534164
70.470004	14.329158
70.475003	13.960683
70.480003	13.601770
70.485003	13.231750
70.490003	12.879474
70.495003	12.525648
70.500004	12.333006
70.505002	12.009186
70.510003	11.686385
70.515003	11.387727
70.520004	11.088257
70.525003	10.806686
70.530003	10.668161
70.535002	10.399062
70.540003	10.129713
70.545002	9.869942
70.550002	9.613381
70.555003	9.371473
70.560004	9.134623
70.565004	8.906597
70.570004	8.805970
70.575003	8.588819
70.580004	8.372515
70.585004	8.170866
70.590004	7.973820
70.595004	7.775403
