66.105000	2.182624
66.110001	2.245255
66.115002	2.072463
66.120002	2.132822
66.125004	2.200372
66.130004	2.273746
66.135003	2.345315
66.140003	2.428229
66.145003	2.516607
66.150004	2.604734
66.155003	2.703161
66.160003	2.805799
66.165003	2.915503
66.170005	3.035944
66.175004	3.159263
66.180004	3.294165
66.185004	3.440692
66.190005	3.588356
66.195005	3.760868
66.200004	3.937389
66.205004	4.034573
66.210004	4.237871
66.215004	4.449638
66.220004	4.676871
66.225003	4.930897
66.230003	5.198476
66.235004	5.475801
66.240004	5.801895
66.245003	5.981758
66.250004	6.337903
66.255003	6.721691
66.260003	7.107744
66.265004	7.542911
66.270003	8.005965
66.275003	8.290524
66.280004	8.785920
66.285003	9.319253
66.290004	9.910883
66.295003	10.431575
66.300003	11.085794
66.305004	11.451872
66.310004	12.077155
66.315005	12.663165
66.320003	13.245442
66.325004	13.765767
66.330003	14.184126
66.335004	14.449030
66.340005	14.502122
66.345005	14.322072
66.350005	13.836041
66.355003	13.134006
66.360004	12.323964
66.365005	11.830421
66.370004	11.113289
66.375004	11.027872
66.380005	10.812900
66.385004	10.798893
66.390003	10.845066
66.395005	11.239026
66.400005	11.077926
66.405006	10.756674
66.410006	10.239212
66.415005	9.569990
66.420005	8.849854
66.425005	8.117674
66.430004	7.398254
66.435005	6.999186
66.440005	6.366916
66.445005	5.804978
66.450005	5.275415
66.455005	4.946778
66.460004	4.529054
66.465004	4.147810
66.470004	3.821361
66.475004	3.631771
66.480004	3.361179
66.485004	3.127784
66.490005	2.916368
66.495004	2.732019
66.500002	2.562550
66.505003	2.475548
66.510003	2.340110
66.515004	2.218957
66.520004	2.105535
66.525003	2.010568
66.530003	1.921233
66.535003	1.841501
66.540003	1.766653
66.545003	1.700641
66.550002	1.638729
66.555003	1.623843
66.560002	1.568986
66.565004	1.522781
66.570003	1.478538
66.575003	1.440881
66.580005	1.402703
66.585004	1.369151
66.590004	1.338613
66.595004	1.311166
66.600005	1.285771
