70.100000	2.404053
70.105002	2.465460
70.110003	2.765568
70.115003	2.854294
70.120002	2.953515
70.125002	3.063893
70.130002	3.176403
70.135002	3.297657
70.140003	3.401737
70.145003	3.548104
70.150003	3.707655
70.155000	3.882737
70.160003	4.074354
70.165003	4.282595
70.170003	4.517546
70.175004	4.764873
70.180004	4.975072
70.185002	5.272386
70.190004	5.595660
70.195004	5.955603
70.200004	6.350285
70.205003	6.769173
70.210004	7.105189
70.215003	7.605452
70.220005	8.173069
70.225003	8.774628
70.230002	9.460017
70.235002	10.174019
70.240002	10.794195
70.245003	11.629261
70.250003	12.570346
70.255003	13.525060
70.260003	14.416091
70.265003	15.511279
70.270004	16.650238
70.275001	17.807796
70.280002	18.724876
70.285003	19.827459
70.290003	20.829973
70.295003	21.690054
70.300003	22.038836
70.305001	22.390247
70.310003	22.455366
70.315003	22.215042
70.320004	21.696783
70.325003	20.939953
70.330004	19.985542
70.335005	18.893799
70.340005	17.702971
70.345002	16.477671
70.350003	15.490403
70.355003	14.332402
70.360003	13.368158
70.365003	12.373782
70.370003	11.420410
70.375004	10.576551
70.380005	9.956996
70.385003	9.254766
70.390004	8.704330
70.395003	8.111974
70.400004	7.565398
70.405003	7.094340
70.410005	6.776973
70.415004	6.375736
70.420004	5.999191
70.425003	5.657658
70.430004	5.401267
70.435003	5.117224
70.440004	4.855913
70.445003	4.614479
70.450004	4.451023
70.455003	4.244834
70.460003	4.054654
70.465004	3.882956
70.470004	3.726428
70.475003	3.581920
70.480003	3.476597
70.485004	3.347150
70.490002	3.231808
70.495004	3.121762
70.500003	3.020108
70.505003	2.925336
70.510003	2.856711
70.515001	2.771233
70.520003	2.693166
70.525003	2.619134
70.530002	2.551465
70.535002	2.487991
70.540003	2.426646
70.545004	2.369779
70.550003	2.329321
70.555003	2.274822
70.560003	2.227765
70.565003	2.182343
70.570005	2.138100
70.575005	2.095298
70.580003	2.053140
70.585004	2.014120
70.590003	1.976773
70.595004	1.940929
