1148.2092383	816.1050186	62.2924977	22.0000000
1074.3090163	844.7699227	62.2706275	26.0000000
1067.0092886	791.6742684	62.2206264	18.0000000
1079.8311708	750.8803127	62.2174956	31.0000000
1110.0312740	751.9341521	62.2487453	21.0000000
1154.3596538	719.1772643	62.2393750	24.0000000
1204.1466712	749.2071659	62.2424984	20.0000000
1212.3183416	792.6101984	62.3018712	19.0000000
1200.5185939	846.0910138	62.2581193	21.0000000
1181.1488177	861.3099602	62.3174979	23.0000000
1158.5975813	882.2895274	62.6112456	10.0000000
1105.2144225	864.1891303	62.7237524	7.0000000
1110.4634435	802.3785646	62.2956253	27.0000000
1132.3284706	777.8241731	62.2831219	22.0000000
1158.6383461	772.3678158	62.2737447	25.0000000
1171.4822687	799.9394492	62.3143714	21.0000000
1154.9560463	812.9426024	62.3237517	21.0000000
1141.9136270	822.1832877	62.3112460	22.0000000
