69.0299994	3.2632360
69.0349991	3.4732323
69.0399997	3.7101946
69.0450006	3.9607091
69.0499999	4.2407212
69.0550000	4.5242138
69.0600003	4.8358893
69.0650004	5.1585917
69.0700002	5.4951863
69.0749996	5.8496923
69.0800004	6.1957064
69.0849997	6.5153255
69.0900000	6.7841043
69.0950003	6.9823208
69.1000009	7.0949683
69.1049995	7.1401238
69.1099995	7.1594219
69.1149990	7.1940303
69.1200004	7.2975373
69.1249995	7.4537711
69.1300001	7.6465034
69.1350001	7.8312812
69.1399998	7.9880943
69.1449998	8.0357561
69.1499994	7.9701290
69.1550003	7.7640147
69.1600008	7.4275241
69.1650001	7.0147233
69.1699999	6.5326800
69.1749992	6.0149951
69.1799995	5.4971194
69.1849988	4.9975500
69.1899993	4.5234580
69.1950001	4.0906334
69.1999995	3.6890464
69.2050000	3.3416588
69.2099997	3.0380409
69.2149996	2.7729452
69.2199993	2.5383759
69.2250002	2.3412585
69.2299998	2.1596310
69.2350001	2.0047777
69.2400001	1.8653148
69.2449998	1.7486585
69.2499997	1.6430348
69.2550001	1.5529828
69.2600007	1.4678627
69.2650004	1.3911208
69.2699997	1.3227166
69.2749998	1.2639414
