1066.0342383	890.5760186	39.8822000	0.0219477
992.1340163	919.2409227	39.8514000	0.0164560
984.8342886	866.1452684	39.8388000	0.0159906
997.6561708	825.3513127	39.8056000	0.0054589
1027.8562740	826.4051521	39.8282000	0.0102323
1072.1846538	793.6482643	39.8094000	0.0112161
1121.9716712	823.6781659	39.8546000	0.0288496
1130.1433416	867.0811984	39.8846000	0.0103586
1118.3435939	920.5620138	39.8962000	0.0236580
1098.9738177	935.7809602	39.8972000	0.0163463
1076.4225813	956.7605274	39.8780000	0.0112250
1023.0394225	938.6601303	39.8796000	0.0461714
1028.2884435	876.8495646	39.8718000	0.0143944
1050.1534706	852.2951731	39.8512000	0.0224878
1076.4633461	846.8388158	39.8374000	0.0174728
1089.3072687	874.4104492	39.8624000	0.0173003
1072.7810463	887.4136024	39.8668000	0.0071554
1059.7386270	896.6542877	39.8632000	0.0074632
