70.099999	2.799442
70.104999	2.900650
70.110003	2.852002
70.115003	2.961145
70.120003	3.079532
70.125002	3.213543
70.130002	3.342129
70.135003	3.487992
70.140004	3.642876
70.145002	3.813430
70.150002	3.992056
70.155003	4.185436
70.160003	4.337197
70.165003	4.563442
70.170003	4.797171
70.175003	5.057952
70.180004	5.338522
70.185004	5.640487
70.190005	5.907692
70.195003	6.263317
70.200004	6.665148
70.205002	7.091897
70.210004	7.562761
70.215004	8.067523
70.220004	8.505582
70.225003	9.089911
70.230004	9.731420
70.235003	10.440292
70.240003	11.101680
70.245003	11.924419
70.250003	12.678948
70.255004	13.620143
70.260003	14.618982
70.265003	15.646768
70.270004	16.586744
70.275004	17.675106
70.280003	18.783045
70.285002	19.867559
70.290003	20.604040
70.295003	21.439188
70.300004	22.064238
70.305004	22.432470
70.310004	22.345526
70.315002	22.131714
70.320004	21.638231
70.325003	20.915560
70.330004	19.985172
70.335004	18.927019
70.340003	17.742004
70.345003	16.552719
70.350004	15.566931
70.355004	14.408326
70.360004	13.294911
70.365003	12.262935
70.370005	11.509970
70.375005	10.649933
70.380003	9.966355
70.385004	9.235211
70.390005	8.553589
70.395003	7.959816
70.400005	7.566103
70.405004	7.067969
70.410004	6.593348
70.415003	6.170709
70.420006	5.865299
70.425003	5.507204
70.430004	5.167379
70.435003	4.869219
70.440005	4.689598
70.445005	4.433622
70.450003	4.197702
70.455004	3.989820
70.460004	3.863427
70.465005	3.681648
70.470003	3.509787
70.475003	3.351803
70.480004	3.203731
70.485002	3.068403
70.490003	3.001620
70.495002	2.886971
70.500004	2.777019
70.505002	2.674273
70.510003	2.576658
70.515002	2.485809
70.520004	2.449129
70.525003	2.367339
70.530004	2.288017
70.535003	2.216081
70.540004	2.145609
70.545003	2.078647
70.550003	2.016603
70.555002	1.960247
70.560003	1.940130
70.565002	1.889272
70.570005	1.838943
70.575003	1.793252
70.580004	1.750185
70.585003	1.708939
70.590004	1.673268
70.595003	1.636444
