1148.209238	816.1050186	62.717499
1074.309016	844.7699227	62.842499
1067.009289	791.6742684	62.761251
1079.831171	750.8803127	62.811250
1110.031274	751.9341521	62.761250
1154.359654	719.1772643	62.836250
1204.146671	749.2071659	62.798751
1212.318342	792.6101984	62.755000
1200.518594	846.0910138	62.842500
1181.148818	861.3099602	62.861250
1158.597581	882.2895274	62.930000
1105.214423	864.1891303	62.792500
1110.463444	802.3785646	62.711250
1132.328471	777.8241731	62.711251
1158.638346	772.3678158	62.711250
1171.482269	799.9394492	62.730000
1154.956046	812.9426024	62.717499
1141.913627	822.1832877	62.723750
