296.0016552	740.2822193	51.7080000	0.0091104
291.0146019	782.0899457	51.7212000	0.0147377
295.7105838	825.1832157	51.7718000	0.0097057
331.4771690	846.6462629	51.7998000	0.0067971
370.1126155	868.9406257	51.8728000	0.0026833
408.2978017	849.7445612	51.8862000	0.0257818
446.5659932	826.4190078	51.8758000	0.0069065
446.7354710	784.6257087	51.8178000	0.0049699
447.0643645	740.7366690	51.8052000	0.0122556
407.2821029	711.7566924	51.7018000	0.0765911
370.5676252	695.3453693	51.6724000	0.0259287
334.0897350	716.7463468	51.6852000	0.0427925
350.1862508	783.3320435	51.7502000	0.0073959
390.2673498	783.3320399	51.7770000	0.0261534
