1143.3531910	815.7996362	65.7178150
1069.4871649	760.7562128	65.6815870
1070.2166964	845.1408179	65.6815929
1142.4716237	888.2531513	65.6815916
1144.4219873	790.9788407	65.6815869
1145.7215247	717.9774927	65.6815913
1218.2110843	760.1691511	65.6815919
1220.1798324	844.0979274	65.6815906
1109.9191994	808.2316613	65.6815926
1120.6536470	835.5521217	65.6815811
1166.9813239	842.0249456	65.6815840
1186.7663192	802.1062880	65.6815840
1169.2256355	760.1455317	65.6815972
1121.1345113	762.9985659	65.6815915
