218.5835629	999.4507123	69.1011266
298.6706499	999.3739341	69.1011254
258.6631324	1068.6324954	69.1011232
178.6143984	1068.6863370	69.1011235
138.6204813	999.3766948	69.1011252
178.6153257	930.0596252	69.1011256
258.7112137	930.0341435	69.1011276
218.6509489	907.1121462	69.1011244
298.4276707	953.2518699	69.1011232
298.4276704	1045.4243196	69.1011235
218.7472938	1091.5286995	69.1011232
138.7319351	1045.4291296	69.1011254
138.7226874	953.2411294	69.1011257
